url,appId,summary,developer,developerId,icon,score,scoreText,priceText,free
"https://play.google.com/store/apps/details?id=com.workday.workdroidapp","com.workday.workdroidapp","The Workday Mobile App gives you the tools, insights, and answers you need to maintain workplace productivity - all in one convenient place.<br><br><b>TOP FEATURES</b><br><br>The Workday app is the ultimate mobile solution that gives you instant access to nearly all your Workday tasks, from checking in to work and requesting time off to connecting with teammates and learning new skills.<br><br>- Get push notification reminders so you never forget important tasks<br>- Submit timesheets and expenses<br>- View your payslips<br>- Request time off <br>- Learn about your teammates<br>- Check in and out of work<br>- Learn new skills with training videos<br>- Find new internal opportunities at your organization through gigs and jobs <br><br>Plus HR and employee management features just for managers:<br><br>- Approve employee requests with a tap<br>- View team and employee profiles<br>- Adjust employee roles<br>- Manage payroll and request compensation changes<br>- Give performance reviews<br>- Use the hours tracker and view employee timesheets <br>- Browse interactive reports and dashboards<br><br><b>SIMPLE AND INTUITIVE</b><br><br>The Workday Mobile App is incredibly easy to use, organizing everything you need to do your best work in one intuitive app.<br><br><b>FLEXIBLE AND PERSONAL</b><br><br>Get quick access to the workplace tools, insights, and actions you need most, so you can manage your work life anywhere, any time.<br><br><b>SAFE AND SECURE</b><br><br>Lost or stolen device? Don’t worry – your account is protected by best-in-class Workday security and mobile-native technology like biometric authentication. Plus, because your information is stored in the cloud, not on your device, you can rest easy knowing that your data is not only secure, it’s always up to date.","Workday, Inc.",N/A,"https://play-lh.googleusercontent.com/YM9jT_ETnF1btReCKMYUwpFXBatqPKqifwehlX9_GvfEx5K7X-DANT9CBbaSQeMuxQ",4.133163,"4.1",N/A,true
"https://play.google.com/store/apps/details?id=com.airwatch.androidagent","com.airwatch.androidagent","The Intelligent Hub app is the single destination where employees can have an enhanced user experience with unified onboarding, catalog, and access to services such as People, Notifications, and Home.<br><br>Capabilities:<br><br>**Stay Secure, Stay Connected**<br>Intelligent Hub extends mobile device management (MDM) and mobile app management (MAM) capabilities and enables your company to keep your device secure, compliant and connected. You can also view device details, messages from IT, and verify compliance status and request support from your IT administrator. <br><br>**App Catalog, People, Notifications, and Home in a Single App**<br>Single catalog experience with optional services such as People, Notifications, and Home.  <br><br>You can now favorite apps and websites that you need quick access to, rate apps, use the search function in the Catalog, get recommended &amp; popular apps, access corporate resources and home page, and much more.<br><br>**The Entire Company in Your Pocket**<br>Easily search through your corporate directory by first name, last name, or email address and view employee details such as photos, titles, email addresses, phone numbers, office location and reporting structures.  You can call, text, or email easily from within the app.<br><br>**Stay on Top of Company Notifications**<br>Improve productivity wherever you are and get notified with app notifications and custom notifications. Custom notifications can be notification alerts, downtimes, and participation in surveys.<br><br>To optimize your security and productivity, Intelligent Hub will collect some device information, including:<br>• Phone Number<br>• Serial Number<br>• UDID (Universal Device Identifier)<br>• IMEI (International Mobile Equipment Identifier)<br>• SIM Card Identifier<br>• Mac Address<br>• Currently Connected SSID<br><br>Disclaimer: Please note that your experience may vary depending on the capabilities enabled by your IT organization.","VMware Workspace ONE",N/A,"https://play-lh.googleusercontent.com/SA6Tj62xWYGBNoFjV1dXNNv9nhjQ7Zo4fQZQSe11V043bBe-urbd0YNsH5LVT5O32cA",3.0527859,"3.1",N/A,true
"https://play.google.com/store/apps/details?id=com.salesforce.fieldservice.app","com.salesforce.fieldservice.app","The Field Service mobile app by Salesforce is a brand new way to bring the full power of Field Service management to your mobile workforce. Improve first visit resolution by arming employees with this best-in-class mobile solution. Built to be offline first, Field Service presents information in a clean and easy-to-use user interface and arms your workforce with the latest information with in-app notifications.<br><br>Backed by the Salesforce1 platform, this application lets you customize and extend the app to empower your mobile employees with whatever they need to easily resolve issues in the field.<br><br>Note: This application requires your Salesforce org to have Field Service. Individual users must be provisioned with Field Service Technician licenses to use this application. Please contact your Salesforce Account Executive for more information on purchasing Field Service and user licenses.<br><br>Features:<br>- Easy-to-use thanks to an optimized, clear, and beautiful user interface to view service appointments, work orders, inventory, service history and other important information from anywhere.<br>- Mapping, navigation, and geolocation capabilities let you know where you are, where you’ve been, and where you’re headed next.<br>- Offline-first design with intelligent data priming and offline actions to let you finish work regardless of network connectivity.<br>- Collaborate in real-time with dispatchers, agents, managers, and other technicians or mobile employees using messages and photos through Chatter.<br>- Access relevant Knowledge Articles to help you finish tricky tasks.<br>- Stay informed with the most up-to-date information with automatic push notifications to relevant users.<br>- Easily obtain proof of service using your touch screen to capture customer signatures.<br>- Quickly generate and send Service Reports to your customers after completing jobs.<br>- Seamlessly manage your Van Stock inventory or record product transactions using a Price Book.<br>- Plan ahead by viewing the parts required to complete a job, and easily record the products consumed after completing a job.<br>- Extend and customize this application using configurable layouts to reorganize information, and list views to control user schedules. Custom tailored quick actions, Salesforce Flows, and deep-links to other apps allow users to tackle any case.<br>- Declare your time off by recording it in the application under Resource Absences<br>- Control which fields mobile workers see when they view resource absences in the Field Service profile tab.<br>- Intuitively visualize the different steps required to finish complex jobs with work order line items<br>- Quickly get up to speed by viewing asset service history information","Salesforce.com, inc.",N/A,"https://play-lh.googleusercontent.com/5ebpO0x3iKOPYL5r2S6TXS6UPITF2B9eMMEuo4x7kvbbuYXZObVbxDUu9U1WBIjqQw",3.13,"3.1",N/A,true
"https://play.google.com/store/apps/details?id=com.kronos.dimensions.enterprise","com.kronos.dimensions.enterprise","The UKG Dimensions™ mobile app is built to help you connect to work right from your phone, wherever you are, night or day. Its powerful capabilities allow you to effortlessly bring your best to work and enjoy life bringing the balance you need. <br>Quickly and securely access your employee information in just a few taps. Whether you’re looking to punch in, check schedules, swap shifts, or take time off, the UKG Dimensions mobile app is built for you.<br>Are you a manager? Manage on the fly — stay productive while also being there for your people. Take care of exceptions as they happen with real-time alerts and notifications. Quickly flex schedules to accommodate employee requests. With a glance, gain insight into team productivity and inspire their best. <br>Gain real-time UKG Dimensions access right from your mobile phone and get connected today.<br>Need help getting started? Check out our simple guide for <a>employees and managers</a>! https://community.kronos.com/s/wfd-mobile?language=en_US#Emp","Kronos Incorporated",N/A,"https://play-lh.googleusercontent.com/gOC47yEJY0ZvKzhavW1JqHvKNw48QmOw5KEUNdac8SF8bMNcrwgBZPG2JcBWUf27rg",4.049254,"4.0",N/A,true
"https://play.google.com/store/apps/details?id=com.blackboard.transact.android.v2","com.blackboard.transact.android.v2","For users at participating campuses and institutions, eAccounts mobile makes it easy to view account balances, add money and track recent transactions. At select campuses, users can now add their ID card to the eAccounts app to access places like your dorm, the library, and events; or pay for laundry, snacks, and dinners using their Android phone.<br><br>Key Features &amp; Benefits:<br>• View account balances<br>• Track recent transactions<br>• Add money to accounts using a previously-saved payment method<br>• Add your ID card to the app (select campuses)<br>• Report cards lost or found<br>• Change PIN<br><br>Requirements:<br>• Campus or institution must subscribe to eAccounts service<br>• Campus or institution must enable mobile features to provide access to users<br>• Wi-Fi or cellular data plan for Internet access<br><br>Contact your campus ID card office to check availability.","Transact Campus Inc.",N/A,"https://play-lh.googleusercontent.com/j0MkU-dMYK0oi4NNyRETnmhO6g6Np0w1rGynrLicZMV6Ld0ZMXE6ITeJlWkN7wZ_WA",3.08,"3.1",N/A,true
"https://play.google.com/store/apps/details?id=com.microsoft.windowsintune.companyportal","com.microsoft.windowsintune.companyportal","The Company Portal provides access to corporate apps and resources from almost any network. Your company must already subscribe to Microsoft Intune, and your IT admin must set up your account before you can use this app.<br><br>Features:<br>•	Enroll to access corporate resources<br>•	Browse and install company apps<br>•	View and manage all your enrolled devices<br>•	View IT department contact information<br>•	Change your work account password<br>•	Unenroll or remotely wipe devices<br><br>Important: This app requires you to use your work account to enroll in Intune. Some functionality is unavailable in certain countries. If you have issues with this app or questions about its use (including your company’s privacy policy) contact your IT administrator and not Microsoft, your network operator, or your device manufacturer.<br><br>https://docs.microsoft.com/Intune/EndUser/using-your-android-device-with-intune<br><br>How to uninstall Company Portal:<br>Before you can uninstall Company Portal, you need to unenroll your device from Intune first. Here are the steps:<br><br>1) Follow these directions to unenroll: https://docs.microsoft.com/intune/enduser/unenroll-your-device-from-intune-android<br>2) Now, you can uninstall Company Portal like you would any other app","Microsoft Corporation",N/A,"https://play-lh.googleusercontent.com/7bvRb0lYxGyYW5HwjUk0qms8SyBa_d1AM1z83WTehoi8Xkjh4tmGIWrUq-rt2MUcv34k",2.7605042,"2.8",N/A,true
"https://play.google.com/store/apps/details?id=com.azure.authenticator","com.azure.authenticator","Use Microsoft Authenticator for easy, secure sign-ins for all your online accounts using multi-factor authentication, passwordless, or password autofill. You also have additional account management options for your Microsoft personal, work or school accounts.<br><br>Getting started with multi-factor authentication<br>Multi factor authentication (MFA) or two factor authentication (2FA) provides a second layer of security. When logging in with multi-factor authentication, you’ll enter your password, and then you’ll be asked for an additional way to prove it’s really you. Either approve the notification sent to the Microsoft Authenticator, or enter the one-time password (OTP) generated by the app. The one-time passwords (OTP codes) have a 30 second timer counting down. This timer is so you never have to use the same time-based one-time password (TOTP) twice and you don’t have to remember the number. The one-time password (OTP) doesn’t require you to be connected to a network, and it won’t drain your battery. You can add multiple accounts to your app, including non-Microsoft accounts like Facebook, Amazon, Dropbox, Google, LinkedIn, GitHub, and more.<br><br>Getting started with passwordless<br>Use your phone, not your password, to log into your Microsoft account. Just enter your username, then approve the notification sent to your phone. Your fingerprint, face ID, or PIN will provide a second layer of security in this two-step verification process. After you’ve signed in with two factor authentication (2FA), you’ll have access to all your Microsoft products and services, such as Outlook, OneDrive, Office, and more.<br><br>Getting started with autofill<br>Microsoft Authenticator app can also autofill passwords for you. Sign-in on the Passwords tab inside the Authenticator app with your personal Microsoft account to start syncing passwords, including the passwords saved in Microsoft Edge. Make Microsoft Authenticator the default autofill provider and start autofilling passwords on apps and sites you visit on your mobile. Your passwords are protected with multi-factor authentication in the app. You will need to prove yourself with your fingerprint, face ID, or PIN to access and autofill passwords on your mobile. You can also import passwords from Google Chrome and other password managers.<br><br>Microsoft personal, work or school accounts<br>Sometimes your work or school might ask you to install the Microsoft Authenticator when accessing certain files, emails, or apps. You will need to register your device to your organization through the app and add your work or school account. Microsoft Authenticator also supports cert-based authentication by issuing a certificate on your device. This will let your organization know that the sign-in request is coming from a trusted device and help you seamlessly and securely access additional Microsoft apps and services without needing to log into each. Because Microsoft Authenticator supports single sign-on, once you have proven your identity once, you will not need to log in again to other Microsoft apps on your device.<br><br>Optional Access permissions: <br>Microsoft Authenticator includes the following optional access permissions. All these require user consent. If you choose to not grant these optional access permissions, you can still use Microsoft Authenticator for other services that do not require such permission. For more information see https://aka.ms/authappfaq<br>Accessibility Service:  Used to optionally support Autofill on more apps and sites.<br>Location: Sometimes your organization wants to know your location before allowing you to access certain resources. The app will request this permission only if your organization has a policy requiring location.<br>Camera: Used to scan QR codes when you add a work, school, or non-Microsoft account.<br>Read the contents of your storage: This permission is only used when you report a technical problem through the app settings. Some information from your storage is collected to diagnose the issue.","Microsoft Corporation",N/A,"https://play-lh.googleusercontent.com/_1CV99jklLbXuun-6E7eCPR-sKKeZc602rhw_QHZz-qm7xrPdgWsJVc7NtFkkliI8No",4.670491,"4.7",N/A,true
"https://play.google.com/store/apps/details?id=com.connecteamco.Connecteam.app","com.connecteamco.Connecteam.app","Connecteam’s employee app is the most simple, capable, and affordable solution to manage non-desk employees from one place!<br><br>With gorgeous UI and endless possibilities, no wonder customers are over the moon with Connecteam’s employee app:<br><br>- &quot;We learned how to use this software in 1 day! Great product and highly recommend it to everyone.&quot; - Sarah C. (Dentist clinic owner, 10 employees)<br><br>- &quot;It is easy to communicate and use! Everyone on the app loves it!&quot; - Jennifer A. (Administration Manager, 35 employees)<br><br>- &quot;Connecteam’s employee app has solved every problem I&#39;ve had since starting my business that I paid over 2x as much for other programs to do that couldn&#39;t&quot; - Nyla C. (Founder &amp; Owner, 50 employees)<br><br>- &quot;Best platform of its kind for scalability! This is the only app I&#39;ve found that allows me to customize pretty much everything!&quot; - Meghan H. (Chief Operating Officer, 75 employees)<br><br><br>Simplify internal communication:<br><br>Make your company’s internal communication simple than ever before! Communicate the right content at the right time to every single employee, with amazing tools for employee engagement to strengthen your company’s culture and employee connectivity. We offer multiple communication tools to enhance your day-to-day business routine and employee engagement:<br><br>• Live chat group conversations<br><br>• Directory for all work contacts<br><br>• Posts and updates with or without comments and reactions <br><br>• Employee feedback surveys<br><br>• Suggestion box<br><br>• And so much more!<br><br><br>Tasks, checklists, and forms:<br><br>Take any procedure that’s run by pen and paper, spreadsheet, text messages, or phone calls, and easily create a fully automated, edge-to-edge process that can be used from anywhere at any time. Our employee app packs multiple features to manage day-to-day tasks, switch paperwork with digital forms, and enhance on-the-job compliance with advanced checklists:<br><br>• Daily checklists with auto-reminders<br><br>• Online forms with read &amp; sign options<br><br>• Allow users to upload images and report GEO location<br><br>• Go paperless and automate daily procedures<br><br>• 100% customizable and easy to use, with live mobile-preview<br><br><br>Employee Time Clock: <br><br>Track and manage employee work hours on jobs, projects, customers, or anything else you need with Connecteam’s time clock. Our employee time clock is easy to use for smooth implementation:<br><br>• GPS location tracking with Geofence and maps display<br><br>• Jobs and shift attachments<br><br>• Automated breaks, overtime, and double time<br><br>• Automated push notifications and reminders<br><br>• Easy to use and manage employee timesheets<br><br><br>Work schedule:<br><br>Quickly and easily schedule shifts and dispatch jobs with the only scheduling app that offers full shift collaboration. Our work schedule is easy to use and packs tons of time-saving features! <br><br>• Create single, multiple, or team shifts<br><br>• GPS status updates for visual job progress<br><br>• Job info: location, shift tasks, free-text notes, file attachments, and more<br><br>• Shift collaboration feed with custom posts and images<br><br><br>Enhance professional skills:<br><br>Your employees don’t have to be in the office, nor carry papers, in order to have direct access to information, policies, and training materials, right from their employee app:<br><br>• Easy access to files and all media types<br><br>• Searchable online libraries<br><br>• Professional courses<br><br>• Quizzes<br><br><br>And there&#39;s so much more to cover!<br><br>Have any questions? Want to schedule a live demo?<br><br>Contact us at yourapp@connecteam.com and we&#39;ll be happy to help!","Connecteam Inc.",N/A,"https://play-lh.googleusercontent.com/vhWU8k4Z26WdR9anMn1Vckysvit4BYnEEl1QA_ZpnujBLarKoLygfjFsj600qMv1FVA",3.7821782,"3.8",N/A,true
"https://play.google.com/store/apps/details?id=com.paylocity.paylocitymobile","com.paylocity.paylocitymobile","Mobile tools that deliver the data and information employees need are no longer revolutionary—they’re necessary. Modern employees work from more places than just their desks. Laptops, smartphones, tablets, and ubiquitous Internet access have created a workforce that wants and expects to access important work functionality and data from anywhere.<br><br>To use Paylocity Mobile, your company must be a Paylocity customer and you must be an authorized user with Paylocity credentials. Company Code, User Name and Password are required to access the application. Security Role Rights, specific access to the Paylocity Mobile application and content listed below may vary from company to company.<br><br>What can employees do in the app?<br><br>- Edit your personal info, search the company Directory, or view current and historical Pay info on-the-go<br>- Punch in and out from anywhere in the field or from designated areas with geo-fencing support and historical map views<br>- Access Company Links and acknowledge documents<br>- Stay current on Company News and announcements<br>- Recognize employee achievements with Impressions<br>- Review your Schedules and Timesheets<br>- Receive push notifications when Time Off requests have been approved or checks are available to view<br>- Create and submit expense reports<br>- Create Journal entries<br>- Plus, first-time users see a series of welcome screens to highlight key features<br><br>What can managers do in the app?<br><br>- Approve Timesheets Time Off requests instantly<br>- Submit, view, and approve Time Off requests with real-time push notifications<br>- View and approve Impressions badges for direct reports<br>- Review and approve Time Cards<br>- Review and Approve Expense reports<br>- Manage Journal entries for direct reports<br>- Team Schedules option to view their employee schedules<br>-Managers can now quickly add, edit, delete, and reassign shifts from their Team Schedule<br><br>Security features:<br><br>- Biometric functions are available for secure quick logins<br>- All activities performed will be encrypted and routed safely to secure Paylocity servers.<br>- Sessions will time out if inactive to prevent unauthorized access<br>- Excessive failed login attempts will lock a user account<br>- Paylocity Mobile will not use or transmit any sensitive personal data","Paylocity",N/A,"https://play-lh.googleusercontent.com/oTtp5ay3Ht12U7sSv1ixCaXgqIjyiYLUgo4eoze4d9mxgpCgMl76-uc4ouoVrIPR9G0",3.6221514,"3.6",N/A,true
"https://play.google.com/store/apps/details?id=com.airwatch.contentlocker","com.airwatch.contentlocker","Workspace ONE Content brings you secure access to all of your files anytime, anywhere, across your devices. Easily share files, mark files as favorites, access documents offline, edit Office documents and annotate PDF files with built-in editing tools.<br><br>**Quickly Search for Files** <br>Use Content as your single access point to search across the places your content is stored, regardless of whether the content is downloaded to your device or not. Once you’ve hit search, add ﬁlters to ﬁnd exactly what you’re looking for.<br><br>**Instant Sharing and Collaboration**<br>Share ﬁles and communicate with colleagues in real-time within Content with ﬁle sharing, adding a comment or @ tagging a colleague.<br><br>**Easily Favorite Content** <br>Use a document often? Simply tap the star by the ﬁle you wish to favorite and ﬁnd it even faster next time.<br><br>**Create New Documents and Folders**<br>Need something new? Easily add new documents, media, folders or connect to a new repository by tapping the plus in bottom right of the app.","VMware Workspace ONE",N/A,"https://play-lh.googleusercontent.com/f2oRxjJu5kmM8Kgr7153qPQ_Jc0sRiRuZcDKg8JW5BgHr-k98cmkAmArnLXUK5JX1qo",3.8,"3.8",N/A,true
