url,appId,summary,title,developer,developerId,icon,score,scoreText,priceText,free
"https://play.google.com/store/apps/details?id=com.abcya.android.games","com.abcya.android.games","ABCya = Fun and educational games for kids","ABCya! Games","ABCya.com LLC","5802605632459861431","https://play-lh.googleusercontent.com/PI4Nvo_m8dXsI_uU6KWbYSo6whjatzOGa131uLuncGlT05TUks6yXRT1dF9pLZ7kVw",3.2787137,"3.3",N/A,true
"https://play.google.com/store/apps/details?id=com.abcya.android.bingo2","com.abcya.android.bingo2","Now play all 11 ABCya BINGO games in one app! The ABCya Bingo app combines all of the Bingo boards that have been helping millions of children learn for over a decade. With topics ranging from sight words to math facts to state geography, there is sure to be something for all young learners in PreK through 6th grade. What’s more, all games are customizable. Kids choose a grid size, and then zero in on a specific area of focus within each topic.<br><br>Just as with all ABCya activities, learning while having fun is the name of the game. Kids will love shouting BINGO as they master world geography and then tracking their progress on the Bingo Achievement page. Looking for more incentive for your child to practice math facts? Kids will ask to keep playing and learning so that they can collect one of 20 animated Bingo Bugs in their very own interactive jar!<br><br>Download ABCya Bingo today, and help your child get excited about learning!","ABCya BINGO Collection","ABCya.com LLC",N/A,"https://play-lh.googleusercontent.com/LgxCjBZKAzH_kFPQ7bAqrk15iy1RGn8Nm1eJ-7aGnw3cQw2oG2nNmOplUv0LRehZHFc",4.0588236,"4.1",N/A,true
"https://play.google.com/store/apps/details?id=org.codespark.thefoos","org.codespark.thefoos","codeSpark Academy is the best learn-to-code app for kids ages 5-10. With 100’s of code games, activities, &amp; kids learning games designed to teach the fundamentals of computer science. Introduce them to the world of coding for kids &amp; STEM.<br><br>The LEGO Foundation - Pioneer RE-Imagining Learning &amp; Re-Defining Play<br>Children’s Technology Review - Editor’s Choice Award<br>Parent’s Choice Award - Gold Medal <br>American Association of School Librarians - Best App for Teaching &amp; Learning<br><br>LEARNING GAMES FOR KIDS: <br>Kids Learning Games, Puzzles &amp; code games<br>Educational games for kids: Play coding games &amp; build problem-solving &amp; logical-thinking skills with educational games for kids. Programming games help children learn coding, master sequencing, loops, events &amp; conditionals. Coding for kids is fun with codeSpark’s learning games for kids!<br><br>Explore<br>CodeSpark helps kids learn programming. Unlike other code learning apps for kids, we apply &amp; expand coding knowledge with coding games for kids, logical thinking challenges &amp; educational games for kids. Our programming games teach boolean logic, automation, variables &amp; inequalities, stacks &amp; queues to help you learn coding. <br><br>Story Maker <br>More than just educational games for kids: our app for kids to learn coding teaches children to create interactive stories with speech bubbles, drawings &amp; music.<br><br>Game Maker<br>Learn coding for kids through programming games &amp; apply concepts from codeSpark’s educational game for kids to code your own games. See how other games were coded &amp; put your own spin on them. <br><br>Adventure Game<br>Combine storytelling &amp; coding game design to create unique games &amp; stories for other coders to play. Learn with coding games for kids &amp; use advanced concepts to make trees move, build fortresses &amp; more. <br><br>Kid-Safe Community <br>Every story is moderated before it’s published to ensure the safety &amp; privacy of all kid coders. Kids can play programming games knowing they’re safe at every step. <br><br><br>FEATURES:<br><br>* Kid-Safe<br>* Learn programming concepts through coding games for kids &amp; use them to code their own games &amp; interactive stories<br>* Personalized daily activities &amp; coding games<br>* Subscription app with new coding for kids content every month so your child continues to learn to code<br>* Word-free coding games &amp; learning games for kids. Perfect for beginner coders &amp; pre-readers! Anyone, anywhere can learn programming &amp; start coding! <br>* Research backed curriculum<br>* Up to 3 individual child profiles so each child can learn to code games at their own pace<br>* No collection of child’s private data<br>* No advertising or micro-transactions<br>* No written communication between players or external parties<br>* Cancel at any time<br><br><br>EDUCATIONAL CONTENT:<br><br>codeSpark Academy’s patented word-free interfaces allows anyone to play &amp; are perfect for beginner coders &amp; pre-readers to learn to code.<br><br>Kids master core computer science concepts like pattern recognition, problem solving, sequencing, algorithmic thinking, debugging, loops &amp; conditionals in the learning apps for kids.<br><br>DOWNLOAD &amp; SUBSCRIPTION:<br><br>* Payment will be charged to Play Store Account<br>* Subscription automatically renews unless auto-renew is turned off at least 24 hours before the end of the current period<br>* Account will be charged for renewal within 24-hours prior to the end of the current period<br>* Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user&#39;s Account Settings after purchase<br>* Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication where applicable<br><br>Privacy Policy: https://codespark.com/privacy<br><br>Terms of Use: https://codespark.com/terms","codeSpark - Coding for Kids","codeSpark",N/A,"https://play-lh.googleusercontent.com/L10boKKDzx1eBX3RPQAfPHRP0uRt7cdKR84U7ujeE-UQE7t9DeUNAmjiV2gDMiX8NnM",3.761394,"3.8",N/A,true
"https://play.google.com/store/apps/details?id=com.abcya.donutdrop","com.abcya.donutdrop","Oh no! Donuts are dropping out of nowhere and Molly and her friends need your help. Use your finger to drag Molly, Maximus, Rhonda, or Walter across the screen and collect ONLY the donuts shown at the top. You do not want to catch the wrong donut or it will be Game Over!","Donut Drop by ABCya","ABCya.com LLC",N/A,"https://play-lh.googleusercontent.com/3h9tgmKhb2Da74eMF-DVgGkdeadkr8uCsVwFAAjT7rbTwteUKHBkOk6KosWUVlFu_7w",0,"0.0",N/A,false
"https://play.google.com/store/apps/details?id=com.coolmath_games.coolmath","com.coolmath_games.coolmath","Your favorite casual games and mini games from the web are now on mobile! Coolmath Games is full of fun casual games, mini games, trivia &amp; brain-training puzzles for everyone. Play fun logic, math and thinking games today!<br><br>If you love the Coolmath Games website, you’ll love the official app with hundreds of our favorite math, logic, casual, trivia, thinking and strategy mini games made especially for mobile phones and tablets! Play all sorts of fun mini games, trivia and educational games for hours – Coolmath Games has a fun mini game for you!<br><br>With new casual mini games added every week, you’ll never run out of new gaming challenges. Coolmath Games is kid-friendly because there is never violence, empty action, or inappropriate language – just a wide range of fun casual games and strategy puzzles! Fun starts with mini games!<br><br>Play our most popular logic, casual games, math and strategy mini games including:<br><br>* Bob the Robber: Play this fun classic game and use logic to help Bob expose the real crook!<br>* Block the Pig: The fun casual strategy game where you place walls to prevent the little snorter from escaping!<br>* IQ Ball: Use your brain to solve climbing and grabbing puzzles in as few moves as possible. <br>* Checkers: A strategy classic! Play against the computer or challenge other players to an online multiplayer game!<br>* Parking Fury: Solve fun parking puzzles as you drive and play with realistic steering and pedal controls.  <br>* 2048: Match and multiply your way through this fun logic puzzle to 2048.<br>* Toy Defense: A classic tower defense game. Find the best strategy to protect your base!<br><br>With game categories like Fun Physics, Path Planning, Quick Reaction, Drawing and Match 3, Coolmath Games lets you train your brain in all sorts of ways. Recently named one of the internet’s all-time favorite websites by Popular Mechanics, Coolmath Games brings your favorite educational mini games, logic, math and learning games to your mobile devices.<br><br>Coolmath Games has mini games, casual games and trivia for hours of fun and learning!","Coolmath Games Fun Mini Games","CoolmathGames.com",N/A,"https://play-lh.googleusercontent.com/GOSj_Oh_taPXIomBMiiTRNM1Mg3LP9qKJ4gRIuCRV2jQ0oa9VUIC2SHAiY8GL09j6ts",3.8567417,"3.9",N/A,true
"https://play.google.com/store/apps/details?id=com.kevinbradford.games.secondgradefree","com.kevinbradford.games.secondgradefree","21 fun and educational games to help your child learn 2nd Grade lessons! Teach Second Grade lessons like multiplication, money, time, punctuation, STEM, science, spelling, suffixes, the human body, states of matter, cardinal directions and more. Whether they are just starting Second Grade, or need to review and master the subjects, this is a perfect learning tool for kids aged 6-9. Math, language, science, STEM, and critical thinking skills are all tested and practiced in these games.<br><br>All 21 lessons and activities are designed using real second grade curriculums, so you can be sure these games will help give your child a boost in the classroom. And with helpful voice narration and exciting games, your 2nd grade student won&#39;t want to stop playing and learning! Improve your child&#39;s homework with these teacher approved lessons, including science, STEM, language, and math.<br><br>Games: <br>• Odd/Even Numbers - Learn the difference between odd and even<br>• Greater and Less Than - Teach kids how to compare numbers, a critical second grade skill<br>• Place Values (Ones, Tens, Hundreds, Thousands) - Reinforces how to identify place values<br>• Alphabetical Order - Sort words correctly in a fun game, important for 2nd grade<br>• Spelling - Spell hundreds of second grade spelling words<br>• Telling Time - Learn how to set a clock and tell time<br>• Multiplication - Fun and interactive way for your 2nd Grade student learn how to multiply numbers<br>• Timed Math Facts - Quickly answer second grade math facts to earn soccer balls to shoot<br>• Positive/Negative Numbers - Learn how numbers can be less than zero<br>• Verbs, Nouns, and Adjectives - Teach your child the different types of words and how to identify them<br>• Punctuation - Drag punctuation to the correct place in a sentence<br>• Counting Money - Count money uses nickels, dimes, quarters, and bills<br>• Synonyms and Antonyms - Fun game to learn the difference between synonyms and antonyms<br>• Missing Numbers - Fill in the missing number to complete the equation, a perfect introduction to pre-algebra<br>• Reading - Read 2nd grade level articles and answer questions<br>• Suffixes - Build new words using a suffix and have fun blowing up asteroids<br>• Human Body - Learn about the parts and systems that make up the human body<br>• Cardinal Directions - Follow directions to navigate the pirate around the treasure map<br>• States of Matter - Identify types of matter and their phase transitions<br>• Seasons - Understand what causes seasons and how they differ<br>• Oceans - Learn about our oceans, the importance of them, and how to protect them.<br>• Calendars - Read a calendar and understand days of the week<br>• Density - Use water to determine which items are more dense<br><br>Perfect for 2nd grade kids and students who need a fun and entertaining educational game to play. This bundle of games helps your child learn important math, money, clocks, coin, spelling, multiplication, language, science, and problem solving skills while having fun! Second Grade teachers around the country use this app in their classroom to help reinforce math, language, and STEM subjects.<br><br>Ages: 6, 7, 8, and 9 year old children and students.<br><br>=====================================<br><br>PROBLEMS WITH THE GAME? <br>If you are having any issues please email us at help@rosimosi.com and we will get it fixed for you ASAP.<br><br>LEAVE US A REVIEW!<br>If you&#39;re enjoying the game then we&#39;d love for you to leave us a review! Reviews help small developers like us to keep improving the game.","Second Grade Learning Games","RosiMosi",N/A,"https://play-lh.googleusercontent.com/yRdCHO9Umt0GK4j2MMTj8lNr_FtsEndIat1u94Yw1wd74xiZ0pDDDkJI5GbGZ62yoPc",4.0535116,"4.1",N/A,true
"https://play.google.com/store/apps/details?id=com.rvappstudios.abc.spelling.toddler.spell.phonics","com.rvappstudios.abc.spelling.toddler.spell.phonics","Ready to play a truly free spelling game for kids❓ What about a spelling game without ads? 🚫 Did we mention we’ve got multiple spelling games all in one game? ✔️ Learning to spell is not one size fits all, that&#39;s why our free kids game includes over 10 different spelling games to play.  <br>  <br>The perfect game for kids to learn to spell, while having fun! 🎉 The game helps young children learn to spell by sounding out words, phonics, and teaches how to associate letters with pictures. 🥰 Our goal with our collection of spelling games was to have the kids play and not realize they’ve learned to spell! ✏️<br><br>🌟 Game Modes:<br>✔️ Spelling: A picture is shown on the screen with letters outlined just above it. Children match the letters at the top by choosing from the tiles below, placing them in the correct order to spell out words. Kids get to learn to spell while learning phonics in the process.<br><br>✔️ Fill In Blank: Kids can spell out the name of the picture using letters on the screen. There’s just one catch, though: all the letters are jumbled up!<br><br>✔️ Blank Spelling: Letters are placed at the bottom of the screen, but this time there’s no clue at the top!<br><br>✔️ CVC: Consonant vowel consonant mode includes 5 additional free learning modes for kids to practice and to learn cvs’s. <br><br>We truly believe phonics helps build a framework for spelling. We’ve included multiple phonics focused game modes. 🔥 Our goal from the beginning is to not simply get the child to remember the spelling, but to fully learn phonics in the process as well. ⌛<br><br>ABC Spelling was designed with both adults and children in mind. 👨‍👩‍👧‍👦  Kids will love the bright graphics, the easy to touch icons, and the fun cartoon drawings. 📝 Parents will love the report card feature that helps track learning progress. 🎯<br><br>👉 Best of all, ABC Spelling - Spell &amp; Phonics is absolutely free, with no third party ads, paywalls, or other distractions. 🔥<br><br>Features:<br>✨ Fun, educational activities for toddlers, kids, and parents alike!<br>🎨 Colorful graphics and animations to help kids learn.<br>🎵 Sounds to help children learn phonics for letters and words.<br>📝 Report cards show learning progress.<br>🥇 Collect stickers &amp; certificates to celebrate learning achievements!<br><br>Our collection of spelling games are played by kids of all ages. 🧒 However, we’re always trying to improve our collection of spelling games further, thus we love reading your reviews. ⭐<br><br>We’ve tried to make this the best free educational spelling game in the market. 🏆 Hopefully you love our free educational game as much as we loved making it! 👉 Download the best free learn to spell game now! 🔥","Spelling & Phonics: Kids Games","RV AppStudios",N/A,"https://play-lh.googleusercontent.com/KhzoG1iKeqGcBAm8guc-vBAxhKHlxXbGfs3WTvQOSvNsO8fDtiJKG91E4wtO1Uk2kQ",4.7184873,"4.7",N/A,true
"https://play.google.com/store/apps/details?id=com.makkajai.monstermath2free","com.makkajai.monstermath2free","Math Facts is fun with <b>Monster Math 2</b>, the educational game that improves over 70 math skills including addition, subtraction, multiplication, division and fractions. Kids of grade KG, 1st, 2nd, 3rd, 4th, and 5th really enjoy math with Monster Math 2. <br><br>Designed for use at home as well as classrooms, you can use this in a school setting, as well as for practicing math at home. Homeschooling parents will also find this useful to help kids get fun math practice with their math facts. <br><br>With standard math presets aligned with Common Core mathematics standards, fun math games for kids are fully customizable to suit the learner’s aptitude, letting you move between advanced and basic math facts skills with a quick tap. Practicing fast math and having fun, your kids will get good at number sense in no time. Students of first and second grades can focus on basic geometry, addition and subtraction skills, learners of third and fourth grades can focus on multiplication, division and fractions. <br><br>Detailed reports and weekly emails round up the educational features and allow you to get an in-depth view of how your children or students are progressing. Parents and teachers can get valuable insights into where kids are doing well, and if they need any help in certain skills. <br><br>As kids and students play, they won&#39;t even realize they are getting better and faster at arithmetic operations, identifying shapes, or even identifying the visual representation of fractions! <br><br><b>Monster Math 2 Features</b><br><br>Monster Math 2 has something for kids in each grade in primary – <br><br>✓ Kindergarten - Basic shape recognition, add within 5<br><br>✓ Grade 1 – Addition within 10, 20, Subtraction<br><br>✓ Grade 2 – Two-digit Addition and subtraction, multiplication tables. <br><br>✓ Grade 3 – Multiplication, division. Two-digit add and subtract within 100, mentally. <br><br>✓ Grade 4 – Three-digit addition and subtraction, multiplication tables till 20, division problems<br><br>✓ Grade 5 – Advanced arithmetic, Primes and factors and Multiples, Fractions – equivalence, comparison and representation. <br><br>Monster Math 2&#39;s multilevel system is designed to guide struggling kids towards the right answers. <br><br>Monster Math 2 is your child&#39;s personal homework and math trainer. It’s fun learning games, engrossing story and an adaptive learning approach makes it a superior alternative to homework or planned lessons. Lay a solid foundation for success in Algebra or Calculus. <br><br>Download today and find out why kids, parents and teachers love Monster Math 2!<br><br>You can always reach us at support@makkajai.com – and you can read our privacy policy at https://www.makkajai.com/privacy-policy.","Monster Math 2: Fun Kids Games","Makkajai: Math Games for 1st, 2nd, 3rd, 4th grade",N/A,"https://play-lh.googleusercontent.com/6rvFoHDGoLg9vr64LmNRBrC_sLjbOmo4uRTkWzD-r4gjaWOljNgrtnvOPFAxkkutyFP5",4.1944447,"4.2",N/A,true
"https://play.google.com/store/apps/details?id=com.prodigygame.prodigy","com.prodigygame.prodigy","Math practice used to be a struggle — but not anymore. Prodigy is a math game that’s loved by over a million teachers and 50 million students around the world, is using game-based learning to transform education. <br><br>Prodigy delivers a unique learning experience through an interactive math game where success depends on correctly answering skill-building math questions. Players can earn rewards, go on quests and play with friends — all while learning new skills! <br><br>And the best part? All of our educational content is engaging, effective and completely zero cost. <br><br>We know that every student faces unique challenges when it comes to math learning. That’s why: <br>• Content is tailored to every player’s strengths and weaknesses <br>• Math questions are fully aligned with state-level curricula, including Common Core and TEKS, so Prodigy is always connected to the classroom. <br>• 1,400 available skills give students the chance to learn more and keep growing. <br><br>For a full list of the skills Prodigy supports, visit prodigygame.com/math/skills. <br><br>Are you a parent? Connect a free parent account today to: <br><br>•See what math practice your child is working on <br>•Monitor your child’s understanding and progress <br>•Set goals and give reward to encourage even more math practice! <br><br>To sign up for your free parent account, visit prodigygame.com. <br><br>&gt;&gt;Want your child to learn more?&lt;&lt; <br><br>You can use Prodigy to turn playtime into education time. Premium members level up faster, spend more time answering math questions and get exclusive access to pets, member-only game areas and extra rewards. To sign up today, visit prodigygame.com/membership. <br><br>Don’t want a membership just yet? All of our educational content is zero cost and always will be. <br><br>To learn more about Prodigy and to get started, visit www.prodigygame.com. <br><br>One of the American Association of School Librarians’ Best Websites for Teaching and Learning 2018 <br>A 2018 Top Pick for Learning from Common Sense Education <br>iKeepSafe FERPA Certification <br>iKeepSafe COPPA Safe Harbor Certification","Prodigy Math: Kids Game","Prodigy Education Inc.",N/A,"https://play-lh.googleusercontent.com/9JDxAo3MvXqJPfKuM0OLpshV7GPD5KoQVwlm_RaKSrae83U1AtEo2UDbDXzazt1UCtA",4.1590447,"4.2",N/A,true
"https://play.google.com/store/apps/details?id=org.pbskids.gamesapp","org.pbskids.gamesapp","The PBS KIDS Games app makes learning fun and safe with amazing games featuring favorites like Daniel Tiger, Wild Kratts, Donkey Hodie, Alma’s Way, and more! Play hundreds of free educational games designed for your child and watch as they learn with their favorite PBS characters.<br><br>Your child can play and learn with PBS KIDS in English and Spanish thanks to familiar faces like Alma, Cat in the Hat, and Curious George. Download games and play from the safety of your home or anywhere you take your device and keep the fun going offline. <br><br>Your child will learn and play in a safe, kid friendly interface, making preschool and early elementary education fun and easy. Start your child’s learning adventure today!<br><br>NEW GAMES ADDED WEEKLY<br>* Kids will keep learning and having fun with new games added frequently<br>* Build STEM skills with science, engineering, and math puzzles<br>* Play games geared to help with social concepts like kindness, mindfulness, and emotions<br>* Foster healthy habits by learning daily routines<br>* Spark creativity and imagination with art games<br><br>LEARNING GAMES FOR GRADE SCHOOL EDUCATION<br>* 200+ FREE curriculum-based games for kids ages 3-8<br>* Explore mazes, puzzles, play dress-up, coloring, and more<br>* Encourage early learning with educational games for kids in different school subjects<br>* Science games<br>* Math games<br>* Reading games<br>* Art games<br>* And more!<br><br>PLAY GAMES FROM PBS SHOWS<br>* Daniel Tiger’s Neighborhood<br>* Wild Kratts<br>* Donkey Hodie<br>* Alma’s Way<br>* Odd Squad<br>* Pinkalicious &amp; Peterrific<br>* Arthur<br>* Elinor Wonders Why<br>* Let’s go Luna<br>* Xavier Riddle and the Secret Museum<br>* Scribbles and Ink<br>* Clifford<br>* Curious George<br>* Molly of Denali<br>* Cat in the Hat<br>* Sesame Street<br>* Nature Cat<br><br>SAFE GAMES DESIGNED FOR KIDS<br>* PBS KIDS Games provides a safe, friendly playing experience for toddlers and kids<br>* Play mini games that boost imagination and allow kids to learn with beloved PBS KIDS characters<br>* Download games and play offline! Kids can easily browse and play at home, on the road, or anywhere they go<br><br>PLAY IN ENGLISH OR SPANISH<br>* Multilingual kids will enjoy playing with favorite PBS characters in English and Spanish<br>* Kids can play games in English or Spanish with Alma, Curious George, and Cat in the Hat <br><br>PARENT RESOURCES<br>* Learn more about PBS TV shows, such as intended age and learning goals<br>* Find your local PBS KIDS station schedule<br>* Download related PBS KIDS apps to expand your child’s learning<br>* Manage the app’s device storage for offline fun<br><br>Play fun school grade games and join your kids on an educational adventure alongside their favorite PBS KIDS characters with the PBS KIDS Games app!<br><br>Download PBS KIDS Games and start learning and playing today!<br><br>ABOUT PBS KIDS<br>PBS KIDS, the number one educational media brand for kids, offers all children the opportunity to explore new ideas and new worlds through television, digital platforms, and community-based programs. PBS KIDS Games is a key part of PBS KIDS’ commitment to making a positive impact on the lives of children through curriculum-based media—wherever kids are. More free PBS KIDS games are also available online at pbskids.org/games. You can support PBS KIDS by downloading other PBS KIDS apps in the Google Play Store.<br><br>AWARDS<br>* Kidscreen Award Winner (2021): Preschool - Best Game App<br>* Parents&#39; Choice Recommended Mobile App (2017)<br><br>PRIVACY<br>Across all media platforms, PBS KIDS is committed to creating a safe and secure environment for children and families and being transparent about what information is collected from users. To learn more about PBS KIDS’ privacy policy, visit pbskids.org/privacy.","PBS KIDS Games","PBS KIDS",N/A,"https://play-lh.googleusercontent.com/vonu48AnSCVxtDPWlazBn4pAVtXHVZgcb8gkTBfTyp6eJOhg-tHIMEWy8Dup0gOzQ9s",4.29428,"4.3",N/A,true
